word,phonetic,translation,tag
milk,milk,"n. 奶, 乳状物\nvt. 挤乳, 榨取\nvi. 产乳",zk
mind,maind,"n. 思想, 愿望, 智力, 记忆, 心理, 情绪, 理智, 主意, 心意\nvi. 介意, 注意, 留心\nvt. 注意, 留意, 专心于, 照看, 介意",zk
minute,'minit. mai'nju:t,"n. 分, 分钟, 片刻, 备忘录, 笔记\nvt. 记录, 摘录, 测定时间\na. 微小的, 详细的",zk
mirror,'mirә,"n. 镜子, 写真, 典范\nvt. 反映, 映出",zk
miss,mis,"n. 失误, 避免, 失败, 小姐\nvt. 未得到, 未达到, 未听到, 未觉察, 逃脱, 遗漏, 错过, 思念\nvi. 失败, 击不中",zk
mistake,mis'teik,"n. 错误, 误会\nvi. 犯错, 误认\nvt. 误解, 弄错\n[计] 错误",zk
model,'mɒdәl,"n. 模型, 模范, 模特儿\na. 模范的, 作模型用的\nvi. 做模型, 做模特儿\nvt. 使模仿, 塑造\n[计] 模型",zk
modern,'mɒdәn,"n. 现代人, 有思想的人\na. 现代的, 时髦的",zk
mom,mʌm,n. 妈妈,zk
moment,'mәumәnt,"n. 片刻, 瞬间, 重要, 阶段, 力矩\n[医] 片刻, 瞬间, 时机, 因素, 矩",zk
Monday,'mʌndi,n. 星期一,zk
money,'mʌni,"n. 金钱, 一笔款, 财富, 货币, 金额\n[经] 货币, 金钱, 财产",zk
monitor,'mɒnitә,"n. 监督器, 级长, 监听员, 班长, 监视器, 告诫物\nv. 监视, 监听, 监督\n[计] 监视器, 监视程序; 监视",zk
monkey,'mʌŋki,"n. 猴子, 猿, 打桩锤\nvi. 淘气, 胡闹\nvt. 嘲弄",zk
month,mʌnθ,n. 月\n[经] 月,zk
moon,mu:n,"n. 月亮, 月球, 月光\nvi. 闲荡\nvt. 虚度",zk
more,mɒ:,"n. 更多\na. 多的, 程度较大的, 更大的\nadv. 多, 更多, 进一步\n[计] DOS外部命令:显示满屏后自动暂停, 并显示:""--More--"", 按任意键继续",zk
morning,'mɒ:niŋ,"n. 早晨, 早上, 初期",zk
most,mәust,"n. 最多, 最大\na. 大多数的, 几乎全部的, 最多的\nadv. 最, 最多, 极其",zk
mother,'mʌðә,"n. 母亲, 修女院长\nvt. 产生, 照看, 收养",zk
motorcycle,'mәutәsaikl,"n. 摩托车\n[机] 机动车, 机踏车, 摩托车",zk
mountain,'mauntin,"n. 山, 山脉, 大堆",zk
mouse,maus,"n. 老鼠, 胆小羞怯的人, 鼠标\nvi. 捕鼠, 窥探\nvt. 探出\n[计] 鼠标",zk
mouth,mauθ,"n. 嘴, 口, 口腔, 口状物\nvi. 装腔作势说话, 做鬼脸\nvt. 说出, 做作地说",zk
move,mu:v,"n. 移动, 迁居, 步骤\nvt. 移动, 开动, 感动, 搬(家)\nvi. 移动, 离开, 运行, 迁移, 摇动, 搬家, 交往, 进展, 脱手\n[计] 移动; 传送; DOS外部命令:移动文件, 它可将文件移动到指定的地方",zk
movie,'mu:vi,n. 电影,zk
Mr.,'mistә(r),"阁下, 先生",zk
Ms.,miz,女士,zk
much,mʌtʃ,"n. 大量, 许多, 重要的事\na. 很多的, 重要的\nadv. 多, 甚, 几乎",zk
murder,'mә:dә,"n. 谋杀\nvt. 谋杀, 损毁, 破坏\nvi. 犯杀人罪",zk
museum,mju:'ziәm,n. 博物馆,zk
music,'mju:zik,"n. 音乐, 乐曲",zk
must,mʌst,"n. 必须, 未发酵葡萄汁, 绝对必要的事物\naux. 必须",zk
my,mai,pron. 我的\n[医] 迈尔(热容单位),zk
myself,mai'self,"pron. 我自己, 我亲自, 我独自",zk
name,neim,"n. 名字, 名称, 姓名, 名义, 名誉, 文件名\nvt. 命名, 称呼, 任命, 提名, 列举\na. 姓名的, 据以取名的\n[计] 名称, 文件名, 姓名",zk
national,'næʃәnәl,"a. 国家的, 国立的, 全国性的, 民族的\n[经] 全国性的, 国家的, 国民的",zk
natural,'nætʃәrәl,"n. 白痴\na. 自然的, 自然界的, 本能的, 天然的, 物质的, 正常的, 原始的, 自然数的",zk
nature,'neitʃә,"n. 自然, 大自然, 本性, 性格, 性质\n[医] 自然, 大自然; 本性, 性能",zk
near,niә,"a. 近的, 近亲的, 近似的\nadv. 接近, 亲近\nprep. 靠近, 近似于\nv. 接近, 走近",zk
nearly,'niәli,"adv. 几乎, 密切地",zk
necessary,'nesisәri,a. 必要的；必然的；必需的,zk
neck,nek,"n. 脖子, 衣领, 颈\nvi. 拥抱, 拥吻, 收缩\nvt. 割颈",zk
need,ni:d,"n. 需要, 必须, 缺乏\nvt. 需要, 必需\nvi. 贫困, 有必要\naux. 需要",zk
neighbour,'neibә,"n. 邻居, 邻接的东西, 邻国, 邻座, 邻人, 世人\na. 邻接的, 邻近的\nvi.vt. 邻近, 与...结邻, 邻接",zk
neither,'naiðә,"adv. 皆不, 两个都不\na. (两者)都不的\npron. 两者都不\nconj. 既非, 既不",zk
nervous,'nә:vәs,"a. 神经紧张的, 不安的, 神经的\n[医] 神经的; 神经质的, 神经过敏的",zk
never,'nevә,"adv. 从不, 决不, 不曾\n[法] 永不, 决不, 从来没有",zk
new,nju:,"a. 新的, 陌生的, 最近的, 不熟悉的\n[法] 新发现的, 新的, 重新开始的",zk
news,nju:z,"n. 新闻, 消息, 报导\n[法] 新闻, 消息, 新闻报导",zk
newspaper,'nju:z.peipә,n. 报纸,zk
next,'nekst,"n. 下一个\na. 下一个的, 其次的, 贴近的\nadv. 然后, 下次, 次于\n[计] 近邻干扰",zk
nice,nais,"a. 美好的, 和蔼的, 正派的, 做得好的, 精密的, 细微的, 挑剔的, 谨慎的",zk
night,nait,"n. 夜, 夜晚, 晚上, 黑暗, 夜晚的工作\n[法] 夜, 黑夜, 黑暗",zk
nine,nain,"num. 九, 九个",zk
nineteen,.nain'ti:n,"num. 十九, 十九个",zk
ninety,'nainti,"num. 九十, 九十个",zk
ninth,nainθ,"num. 第九, 九分之一",zk
no,nәu,"n. 不, 拒绝, 否决票\na. 没有, 不是, 绝非\nadv. 不",zk
nobody,'nәubɒdi,"n. 小人物, 无名小卒\npron. 无人, 没有人",zk
nod,nɒd,"n. 点头, 打盹, 晃动\nvi. 点头, 打盹\nvt. 点头表示, 点(头)",zk
noise,nɒiz,"n. 噪音, 杂音, 响声, 喧闹\nvt. 谣传\nvi. 喧闹\n[计] 噪声",zk
none,nʌn,"adv. 一点也不, 毫不\npron. 没有人, 无一物, 并无一个\na. 没有的",zk
noodle,'nu:dl,"n. 面条, 笨蛋",zk
noon,nu:n,"n. 正午, 中午, 全盛期",zk
nor,nɒ:,"conj. 也不, 也没有\n[计] 或非",zk
normal,'nɒ:ml,"n. 常态, 标准, 正常, 普通\na. 正常的, 正规的, 标准的, 师范的, 正态的\n[计] 标准, 普通",zk
North,nɒ:θ,"n. 北方, 北\na. 北的, 北方的\nadv. 向北方, 在北方",zk
northern,'nɒ:ðәn,"n. 北方人\na. 北方的, 向北的, 自北方来的",zk
nose,nәuz,"n. 鼻子, 突出部分, 嗅觉\nvt. 嗅到, 探出, 用鼻子触\nvi. 闻, 嗅, 探听, 告密",zk
not,nɒt,"adv. 不, 非, 未\n[计] 非",zk
note,nәut,"n. 笔记, 记录, 注解, 票据, 符号, 显要, 注重, 便笺, 照会\nvt. 记录, 注解, 注意",zk
notebook,'nәutbuk,"n. 笔记本, 手册, 期票簿",zk
nothing,'nʌθiŋ,"n. 无, 不关紧要之事, 零\nadv. 毫不, 决不\ninterj. 什么也没有, 无",zk
notice,'nәutis,"n. 注意, 布告, 通知, 预告, 短评\nvt. 注意, 通知, 评论, 提及, 关注\nvi. 注意",zk
November,nәu'vembә,n. 十一月,zk
now,nau,"adv. 现在, 刚才, 目前\nn. 现在\na. 现在的\nconj. 由于",zk
number,'nʌmbә,"n. 数, 数字, 数目, 号码\nvt. 数, 计算, 共计\nvi. 计算, 报数\n[计] 数字",zk
nurse,nә:s,"n. 护士, 保姆, 奶妈\nvt. 看护, 照顾, 培养\nvi. 喂奶, 看护病人",zk
object,'ɒbdʒekt,"n. 物体, 目标, 目的, 对象, 宾语, 客体\nvi. 反对, 抱反感\nvt. 提出...来反对\n[计] 对象",zk
ocean,'әuʃәn,"n. 海洋, 广阔, 许多, 一大片\n[法] 海洋, 海",zk
October,ɒk'tәubә,n. 十月,zk
of,ɒv,"prep. 的, 属于",zk
off,ɒf,"a. 关着的, 不再生效的, 处于...境况的, 休假的, 空闲的\nadv. 走开, ...掉, ...下, 休息, 出发, 隔断\nprep. 离开, 脱落, 不在从事......, 在...之外\nvi. 离开, 滚开\nvt. 杀死\nn. 关闭状态\n[计] 关闭, 清屏命令",zk
offer,'ɒfә,"n. 给予(物), 出价, 提议, 意图, 报价\nvt. 提供, 出价, 奉献, 试图, 使出现, 演出\nvi. 出现, 献祭, 提议, 求婚",zk
office,'ɒfis,"n. 办公室, 部, 公职, 职责\n[化] 办公室",zk
officer,'ɒfisә,"n. 军官, 主管, 官员, 公务员\nvt. 指挥",zk
often,'ɒ:fn,"adv. 时常, 常常",zk
oil,ɒil,"n. 油, 石油, 油画颜料\nvt. 涂油于, 使融化成油状, 加油于\nvi. 加燃油, 融化",zk
OK,'әu'kei,"a. 好, 不错, 可以\nadv. 好, 不错, 可以\nn. 批准, 认可\n[计] 确定",zk
old,әuld,"n. 以前, 往昔\na. 老的, 旧的, 古老的, 年长的, 老练的",zk
on,ɒn,prep. 在...之上\nadv. ...上去\na. 正起作用的\n[计] 打开,zk
once,wʌns,"adv. 一次, 曾经, 一旦\nconj. 一旦, 一经\nn. 一次\na. 从前的",zk
one,wʌn,"n. 一(个)\npron. 一, 任何人\nnum. 一, 一个\na. 一致的, 完整的",zk
oneself,wʌn'self,"pron. 自己, 亲自",zk
only,'әunli,"a. 唯一的, 仅有的, 最佳的\nadv. 只有, 仅仅, 只能\nconj. 但是, 不过",zk
open,'әupәn,"n. 公开, 户外, 空旷\na. 开着的, 开放的, 开阔的, 营业着的, 公开的, 悬而未决的\nvt. 打开, 公开, 开放\nvi. 展开, 开始, 展现\n[计] 打开指令; 打开语句",zk
operation,.ɒpә'reiʃәn,"n. 操作, 动作, 手术, 运算, 作用, 业务\n[计] 运算",zk
or,ɒ:,"conj. 或, 或者\n[计] 或",zk
orange,'ɒ:rindʒ,"n. 柑橘, 桔子, 橘色\na. 橘色的",zk
order,'ɒ:dә,"n. 次序, 规则, 命令\nvi. 命令, 定货\nvt. 整理, 命令, 定购\nn. 顺序, 阶数\n[计] 顺序, 阶数",zk
other,'ʌðә,"a. 其他的, 另外的, 从前的\npron. 其他的, 他人, 另外一个",zk
our,'auә,pron. 我们的,zk
ours,'auәz,pron. 我们的,zk
ourselves,.auә'selvz,pron. 我们自己,zk
out,aut,"a. 外面的, 熄灭的, 结束的\nadv. 在外, 熄灭, 出现\nprep. 出自, 离去, 向",zk
outside,'aut'said,"n. 外面, 外表, 外界\na. 外面的, 外表的, 外界的\nadv. 外面, 外表, 外界",zk
over,'әuvә,"adv. 结束, 越过, 从头到尾\nprep. 在...之上, 遍于...之上, 越过\na. 上面的\nvt. 越过",zk
overcoat,'әuvәkәut,n. 外套大衣,zk
own,әun,"n. 自己的\na. 自己的, 嫡亲的, 同胞的\nvt. 拥有, 支配, 自认, 承认, 顺从于\nvi. 承认, 供认",zk
owner,'әunә,"n. 拥有者, 物主, 所有人\n[经] 所有者, 物主, 业主",zk
pacific,pә'sifik,"n. 太平洋\na. 太平洋的, 太平洋沿岸的, 爱好和平的, 安静的, 平息的",zk
package,'pækidʒ,"n. 包裹, 套装软件, 包, 包装用物, 程序包\nvt. 包装, 打包\na. 一揽子的\n[计] 包, 软件包, 包装",zk
page,peidʒ,"n. 页, 记录, 事件, 专栏, 男侍\nvt. 标明...的页数, 翻...的书页, 分页排版, 呼叫, 侍候\nvi. 翻书页, 侍侯\n[计] 页; 页面",zk
paint,peint,"n. 油漆, 颜料, 绘画作品, 涂漆\nvt. 油漆, 绘, 画, 描绘, 装饰, 点缀\nvi. 绘画, 涂漆",zk
pair,pєә,"n. 一双, 一对, 一副\nv. (使)成对",zk
palace,'pælis,"n. 宫, 宫殿, 华丽大厦",zk
pale,peil,"n. 栅栏, 界线, 范围\na. 苍白的, 暗淡的, 无力的\nvi. 变苍白, 变暗, 失色\nvt. 使变苍白, 使失色, 用栅栏围",zk
pancake,'pænkeik,"n. 薄烤饼, 薄煎饼, 烙饼",zk
panda,'pændә,"n. 大熊猫, 小熊猫",zk
paper,'peipә,"n. 纸, 文件, 文章, 报纸, 证券, 证件\nvt. 用纸糊, 贴壁纸于, 用纸包装\nvi. 贴壁纸\na. 纸做的, 纸上的",zk
pardon,'pɑ:dn,"n. 原谅, 赦免\nvt. 宽恕, 原谅",zk
parent,'perәnt,"n. 父母, 父母亲, 根源\n[法] 父亲, 母亲, 根源",zk
park,pɑ:k,"n. 公园, 停车处\nvt. 停车, 置于\nvi. 停车",zk
part,pɑ:t,"n. 部分, 局部, 零件, 要素, 等分, 职责, 角色, 部位\nvt. 分开, 分离, 断绝, 区别, 分配\nvi. 分开, 断裂, 分手\na. 部分的, 局部的\nadv. 部分地, 有些",zk
party,'pɑ:ti,"n. 宴会, 党, 政党, 团体, 当事人, 聚会\nv. 举办聚会",zk
pass,pæs,"n. 经过, 要隘, 途径, 通行, 护照, 及格\nvt. 经过, 越过, 通过, 批准, 度过, 传递, 忽略\nvi. 经过, 变化, 流通, 及格, 宣判, 终止, 消逝, 被忽略, 不叫牌, 传递\n[计] 遍",zk
passage,'pæsidʒ,"n. 通道, 通过, 移居, 航行, 一段, 走廊\nvi. 通过, 经过, 航行, 横渡, 争吵\nvt. (使)马以斜横步前进, 使传代",zk
passenger,'pæsindʒә,"n. 乘客, 旅客\n[经] 乘客, 旅客",zk
passport,'pæspɒ:t,"n. 护照, 手段, 通行证\n[法] 通行证, 护照",zk
past,pɑ:st,"n. 过去, 昔时, 往事, 早年经历, 过去时\na. 过去的, 结束的, 卸任的, 过去时的\nprep. 越过, 晚于, 超越, 超出...的可能性(能力、范围等)\npass的过去分词",zk
path,pɑ:θ,"n. 路径, 小路, 道路, 途径, 路线, 轨道\n[计] 路径; DOS内部命令:设定DOS读取程序的路径",zk
patient,'peiʃәnt,"n. 病人, 承受者\na. 忍耐的, 容忍的, 有耐性的, 坚忍的",zk
pay,pei,"n. 薪资, 付款, 补偿\nvt. 支付, 付清, 补偿, 偿还, 对...有利, 为...涂防水物\nvi. 付款, 付出代价, 偿还, 得到报应, 获得好处",zk
peace,pi:s,"n. 和平, 和约, 治安, 和睦, 安宁, 静寂\nvi. 安静下来, 不作声",zk
pear,pєә,"n. 梨子, 梨树, 梨木\n[机] 梨木",zk
pen,pen,"n. 钢笔, 笔, 笔调, 笔杆子, 作家, 围栏, 栅栏, 禽畜\nvt. 写, 关入栏中, 囚禁\nvi. 动笔, 写作",zk
pence,pens,"pl. (非正式)copper便士, (美)分, 分币",zk
pencil,'pensl,"n. 铅笔, 色笔, 眉笔, 画笔, 光线束\nvt. 用铅笔写或涂, 草拟",zk
penny,'peni,"n. 便士, 一分, 小钱, 点滴\n[经] 便士",zk
people,'pi:pl,"n. 人, 人民, 民族, 平民\nvt. 使住满人, 居住于",zk
percent,pә'sent,"n. 百分比, 百分数, 部分\n[机] 百分率",zk
perfect,'pә:fikt,"n. 完成时\na. 完美的, 完好的, 理想的, 熟练的, 精确的, 完成式的\nvt. 使完美, 修改, 使精通, 改善, 使熟练",zk
perhaps,pә'hæps,"adv. 也许, 大概",zk
period,'piәriәd,"n. 时期, 节段, 节, 句点, 学时, 周期\na. 当时特有的, 过去某段时期的\ninterj. 就是这话, 就是这么回事",zk
person,'pә:sn,"n. 人, 人身, 人称\n[法] 人, 法人, 人身",zk
personal,'pә:snl,"a. 私人的, 涉及隐私的, 有人性的, 人称的, 亲自的, 身体的\n[医] 人的; 个人的, 自身的",zk
pet,pet,"n. 宠物, 受宠爱的人, 宠坏的孩子, 不悦, 生气\na. 宠爱的, 表示亲昵的, 养着观赏的, 特别珍爱的, 格外的\nvt. 宠爱, 溺爱, 抚摸\nvi. 拥抱, 爱抚, 生气, 发脾气",zk
phone,fәun,"n. 电话, 受话器, 耳机\nvt. 打电话给\nvi. 打电话",zk
photo,'fәutәu,"n. 相片, 照片, 逼真的描绘\nv. 照相\na. 照相的, 摄影用的, 详细记录的, 逼真的, 酷似的",zk
photograph,'fәutәgrɑ:f,"n. 相片, 照片, 逼真的描绘\nv. 照相, 摄影",zk
physics,'fiziks,"n. 物理学, 物理过程, 物理现象\n[化] 物理; 物理学",zk
piano,pi'ɑ:nәu,n. 钢琴,zk
pick,pik,"n. 精选, 选择, 掘, 精华, 牙签, 鹤嘴锄\nv. 摘, 掘, 凿, 挖, 挑选\n[计] 拾取",zk
picnic,'piknik,"n. 野餐, 远足, 愉快的经历\nvi. 去野餐, 远足",zk
picture,'piktʃә,"n. 图画, 照片, 景色, 美丽如画的人(或物), 化身, 生动的描述, 想像, 形象思维\nvt. 画, 拍摄, 用图说明, 描写, 想像\n[计] 图象; 形象; 字形",zk
pie,pai,"n. 馅饼, 财富, 总额, 贪污受贿, 杂乱, 喜鹊\n[计] 饼图",zk
piece,pi:s,"n. 块, 片, 篇, 碎片, 部分, 部件, 标准量\nvt. 修补, 修理, 拼合, 接线头\nvi. 吃零食",zk
pig,pig,"n. 猪, 猪肉, 贪婪的人, 猪一样的人\nv. 生小猪, 象猪般地生活",zk
pilot,'pailәt,"n. 飞行员, 领航员, 航船者, 导向器, 驾驶仪, 向导, 领导人\nvt. 领航, 驾驶, 引导, 试用\na. 引导的, 控制的, 试点的\n[计] 引导",zk
pink,piŋk,"n. 粉红色, 石竹花, 化身, 典范, 头面人物, 极度\na. 粉红的, 石竹科的, 比较激进的, 脸色发红的, 精致的, 有点下流的\nvt. 刺, 扎, 刺痛, 射伤, 使面红耳赤, 使变粉红色\nvi. 变粉红色",zk
pioneer,.paiә'niә,"n. 先锋, 拓荒者, 创始人\nvt. 提倡, 开辟, 开创, 倡导\nvi. 作先驱, 开路\na. 最早的, 开拓的, 先驱的, 有开拓者特点的",zk
pity,'piti,"n. 遗憾, 同情, 怜悯, 憾事, 可惜\nvt. 同情, 怜悯\nvi. 觉得可怜, 有同情心",zk
place,pleis,"n. 地方, 地点, 位置, 住所, 座位, 地位, 处境, 特权, 空间, 余地, 职务, 位\nvt. 放置, 寄予, 认出, 评定, 任命\nvi. 名次列前",zk
plain,plein,"n. 平原, 草原, 朴实无华的东西, 无格式\na. 简单的, 明白的, 平常的, 不好看的, 朴素的, 清晰的, 普通的, 平坦的, 十足的\nadv. 清楚地, 显然地\n[计] 无格式",zk
plan,plæn,"n. 计划, 方案, 策略, 方法, 进度表, 程序表, 平面图, 设计图, 轮廓, 示意图\nvt. 计划, 设计, 意欲\nvi. 订计划",zk
plane,plein,"n. 平面, 扁平物, 机翼, 飞机, 水准, 地位\na. 平的, 平面的\nvt. 将...刨平, 刨平, 掠过水面\nvi. 翱翔, 乘飞机旅行, 刨掉",zk
planet,'plænit,"n. 行星, 命运星辰, 杰出的人, 重大影响的事",zk
plant,plænt. plɑ:nt,"n. 植物, 作物, 工厂, 树枝, 生长, 设施, 成套设备\nvt. 种植, 栽培, 播种, 培养, 安置, 殖民于, 使位于\nvi. 种植",zk
plastic,'plæstik,"n. 塑料, 可塑体, 可塑性物质\na. 塑料的, 塑造的, 有可塑性的, 造型的, 易受影响的, 有创造力的",zk
plate,pleit,"n. 碟, 盘子, 盆中物, 金属板, 图版, 金银餐具, 印版, 金属牌(照)\nvt. 镀金, 电镀, 用金属板固定, 给...装钢板, 为...制印版",zk
play,plei,"n. 游戏, 游玩, 玩笑, 运动, 比赛, 赌博, 跳动, 表演, 剧本\nv. 玩, 游戏, 假装, 开玩笑, 比赛, 扮演, 演奏, 演戏, 传摇曳, (使)跳动\n[计] 播放",zk
playground,'pleigraund,"n. 运动场, 操场, 度假胜地, 活动场所",zk
pleasant,'pleznt,"a. 愉快的, 可爱的, 活泼的, 亲切的",zk
please,pli:z,"adv. 请\nvt. 使高兴, 合...的心意, 取悦\nvi. 使人满意, 讨好, 愿意, 敬请",zk
pleasure,'pleʒә,"n. 快乐, 愉快, 令人高兴的事, 娱乐, 希望\nv. (使)高兴",zk
plenty,'plenti,"n. 充分, 很多, 丰富\na. 很多的, 足够的, 丰富的",zk
pocket,'pɒkit,"n. 口袋, 钱袋, 钱, 容器\nvt. 装...在口袋里, 隐藏, 抑制, 私吞, 搁置, 击...入袋\na. 袖珍的, 小型的, 压缩的, 金钱上的",zk
poem,'pәuim,"n. 诗, 诗般美的事物",zk
point,pɒint,"n. 点, 小数点, 标点, 地点, 要点, 特点, 尖端, 分数, 得分, 穴位\nvt. 弄尖, 强调, 指出, 加标点于, 瞄准\nvi. 指, 指向, 表明",zk
police,pә'li:s,"n. 警察, 警察当局, 治安\nvt. 维持治安, 管辖",zk
policeman,pә'li:smәn,n. 警察\n[化] 淀帚,zk
policy,'pɒlisi,"n. 政策, 方针, 策略, 保险单\n[医] 凭单, 保险单",zk
polite,pә'lait,"a. 有礼貌的, 文雅的, 客气的, 有教养的",zk
pond,pɒnd,n. 池塘\nv. 筑成池塘,zk
pool,pu:l,"n. 池, 水塘, 石油层, 联营\nvt. 合伙经营, 共享, 采掘, 汇聚成\nvi. 汇合成塘, 淤积, 联营",zk
poor,puә. pɒ:,"a. 贫穷的, 贫乏的, 不幸的, 可怜的, 拙劣的, 卑鄙的\n[经] 低劣的, 不良的",zk
pop,pɒp,"n. 砰然声, 枪击, 含气饮料, 流行音乐, 通俗艺术\na. 流行的, 热门的, 通俗的\nvt. 使发出爆裂声, 开枪打, 突然伸出\nvi. 发出爆裂声, 射击, 突然出现, 瞪大\nadv. 突然, 砰地\n[计] 出现点, 邮局协议",zk
popular,'pɒpjulә,"a. 通俗的, 流行的, 受欢迎的, 大众的, 人民的, 普及的\n[经] 大众的, 通俗的, 普及的",zk
population,.pɒpju'leiʃәn,"n. 人口, 人口数\n[化] 群体; 总体",zk
pork,pɒ:k,n. 猪肉\n[医] 猪肉,zk
position,pә'ziʃәn,"n. 位置, 地位, 身分, 形势, 姿势, 立场, 职位, 状态, 阵地\nvt. 安置, 决定...的位置\n[计] 位置",zk
possible,'pɒsәbl,"a. 可能的, 潜在的, 合适的\nn. 可能性, 可能的事物",zk
post,pәust,"n. 柱, 杆, 准星, 邮件, 邮政, 标竿, 职位, 岗位, 哨所, 兵营\nvt. 张帖, 邮递, 公布, 登入帐, 使熟悉, 布置\nvi. 快速行进\nadv. 急速地\n[计] 记入; 登记, 上电自检",zk
postcard,'pәustkɑ:d,n. 明信片,zk
postman,'pәustmәn,"n. 邮递员\n[法] 邮递员, 理财法庭的高级律师",zk
potato,pә'teitәu,n. 马铃薯,zk
pound,paund,"n. 磅, 英镑, 重击, 鱼塘, 拘留所, 兽栏\nvt. 强烈打击, 捣烂, 监禁, 关入栏内\nvi. 连续重击, 苦干",zk
practice,'præktis,"n. 实践, 练习, 实行, 惯例, 习惯, 开业\nv. 实践, 实行, 练习, 实习, 业务",zk
practise,'præktis,"v. 实践, 实行, 练习, 实习, 从事(职业)",zk
praise,preiz,"n. 赞美, 称赞, 崇拜\nvt. 称赞, 赞美\nvi. 赞扬, 表扬",zk
prepare,pri'pєә,"vt. 准备, 筹备, 使在思想上有准备, 制造, 调制\nvi. 预备",zk
present,'preznt,"n. 现在, 礼品, 瞄准\na. 现在的, 出席的\nvt. 介绍, 引见, 赠送, 提出, 呈现, 上演\nvi. 举枪瞄准",zk
president,'prezidәnt,"n. 总统, 总裁, 董事长, (学院)院长, (大学)校长, 主管人, 主持人\n[经] 总经理, 董事长, 总裁",zk
pretty,'priti,"a. 漂亮的, 优美的, 机灵的, 狡猾的, 恰当的\nadv. 相当, 颇",zk
prevent,pri'vent,"v. 预防, 防止, 阻止, 妨碍",zk
price,prais,"n. 价格, 代价, 价值\nvt. 定...的价格",zk
pride,praid,"n. 骄傲, 自尊心, 自豪, 精华, 勇气\nvt. 以...自豪",zk
primary,'praimәri,"n. 最主要者, 原色\na. 主要的, 初期的, 根本的, 原始的, 首要的, 基本的\n[计] 初等量; 主要的; 一次的",zk
print,print,"n. 打印, 版, 印刷物, 痕迹, 印刷业, 印刷字体, 图片, 印花布, 印章\nv. 打印, 印刷, 铭记, 留印记于, 用印刷体写\n[计] DOS外部命令:在打印机上打印文件, 可一边打印文件一边执行其他工作",zk
prison,'prizn,"n. 监狱, 监禁, 拘留所\nvt. 监禁",zk
prisoner,'priznә,"n. 囚犯, 犯人, 战俘\n[法] 犯人, 囚犯, 扣押犯",zk
private,'praivit,"a. 私人的, 秘密的, 私立的, 隐蔽的\nn. 士兵, 隐士, 阴部\n[计] 私人的",zk
prize,praiz,"n. 奖赏, 奖金, 奖品, 战利品, 捕获\na. 得奖的\nvt. 珍视, 估价, 捕获, 撬, 撬动",zk
probably,'prɒbәbli,"adv. 大概, 或许",zk
problem,'prɒblәm,"n. 问题, 难题\na. 成问题的, 难处理的",zk
produce,prә'dju:s,"n. 生产品, 物产, 后代\nvt. 产生, 生产, 提出, 出示\nvi. 生产, 制造",zk
programme,'prәugræm,"n. 节目, 节目单, 程序, 纲要, 大纲, 计划\nvt. 规划, 拟...计划\nvi. 安排节目, 编程序",zk
progress,'prәugres,"n. 进步, 发展, 前进\nvi. 进步, 进行",zk
promise,'prɒmis,"n. 诺言, 约定的事情, 有指望\nvt. 允诺, 约定, 预示\nvi. 允诺, 有前途, 有指望",zk
pronounce,prә'nauns,"v. 发音, 宣告, 断言",zk
pronunciation,prәu.nʌnsi'eiʃәn,"n. 发音, 读法",zk
proper,'prɒpә,"a. 适当的, 固有的, 高尚的, 专属的\nadv. 完全地, 彻底地",zk
protect,prә'tekt,"vt. 防卫, 保护, 警戒\n[法] 庇护, 保护, 警戒",zk
proud,praud,"a. 骄傲的, 自大的, 自豪的, 辉煌的, 壮丽的",zk
prove,pru:v,"vt. 证明, 查验, 检验, 勘探, 显示\nvi. 证明是",zk
provide,prә'vaid,"vt. 提供, 供应, 规定, 预备\nvi. 作准备, 抚养, 规定",zk
public,'pʌblik,"n. 公众, 民众\na. 公众的, 公共的, 公立的, 公用的",zk
pull,pul,"vt. 拉, 拖, 拔, 牵, 撕开, 吸引\nvi. 拉, 拖, 拔, 有吸引力\nn. 拉, 拖, 拔, 拉力, 牵引力, 划船, 吸引",zk
punish,'pʌniʃ,"vt. 处罚, 惩罚, 严厉对待\nvi. 惩罚",zk
pupil,'pju:pl,"n. 学生, 门生, 未成年人, 瞳孔\n[医] 瞳孔",zk
purple,'pә:pl,"n. 紫色, 帝位\na. 紫色的, 帝王的, 华而不实的\nv. (使)成紫色",zk
purpose,'pә:pәs,"n. 目的, 意向, 决心, 用途, 效果, 论题\nvt. 意欲, 企图, 计划",zk
purse,pә:s,"n. 钱包, 小钱袋, 金钱, 募捐款, 囊状物\nv. 缩拢, 皱起",zk
push,puʃ,"n. 推, 推动, 奋斗, 攻击, 进取心\nvt. 推, 推动, 使伸出, 推行, 逼迫, 增加\nvi. 推, 推进, 增加, 努力争取",zk
put,put,"vt. 放, 摆, 安置, 移动, 发射, 投掷, 写上, 表达, 使从事, 使受到, 驱使, 赋予\nvi. 出发, 航行, 发芽\nn. 掷, 股票出售权, 笨蛋\na. 固定不动的\n[计] 发送文件",zk
quarter,'kwɒ:tә,"n. 四分之一, 一刻钟, 季度, 地区\nvt. 四等分, 肢解\nvi. 驻扎, 住宿",zk
queen,'kwi:n,"n. 王后, 女王\nvt. 立为女王\nvi. 做女王",zk
question,'kwestʃәn,"n. 问题, 询问\nv. 询问, 审问, 怀疑\n[计] 询问",zk
